ARGS => bootstrap_server group_id cores paralelism topic
BootsTrap Server: 192.168.100.31:9092
Gruop Id: storm01
Cores: 16
Parallelism: 16
Topic: stream-topic
WARNING: sun.reflect.Reflection.getCallerClass is not supported. This will impact performance.
22/08/23 22:55:28 WARN Utils: Your hostname, celio-X370GT7 resolves to a loopback address: 127.0.1.1; using 192.168.100.68 instead (on interface enp5s0)
22/08/23 22:55:28 WARN Utils: Set SPARK_LOCAL_IP if you need to bind to another address
22/08/23 22:55:28 WARN NativeCodeLoader: Unable to load native-hadoop library for your platform... using builtin-java classes where applicable
22/08/23 22:55:29 WARN KafkaUtils: overriding enable.auto.commit to false for executor
22/08/23 22:55:29 WARN KafkaUtils: overriding auto.offset.reset to none for executor
22/08/23 22:55:29 WARN KafkaUtils: overriding executor group.id to spark-executor-storm01
22/08/23 22:55:29 WARN KafkaUtils: overriding receive.buffer.bytes to 65536 see KAFKA-3135
22:55:32 1000000
22:55:33 2000000
22:55:33 3000000
22:55:34 4000000
22:55:34 5000000
22:55:35 6000000
22:55:35 7000000
22:55:36 8000000
22:55:36 9000000
22:55:37 10000000
22:55:37 11000000
22:55:37 12000000
22:55:38 13000000
22:55:38 14000000
22:55:39 15000000
22:55:39 16000000
22:55:40 17000000
22:55:40 18000000
22:55:41 19000000
22:55:41 20000000
22:55:42 21000000
22:55:42 22000000
22:55:43 23000000
22:55:43 24000000
22:55:44 25000000
22:55:44 26000000
22:55:45 27000000
22:55:45 28000000
22:55:46 29000000
22:55:46 30000000
22:55:47 31000000
22:55:47 32000000
22:55:48 33000000
22:55:48 34000000
22:55:49 35000000
22:55:49 36000000
22:55:50 37000000
22:55:50 38000000
22:55:50 39000000
22:55:51 40000000
22:55:51 41000000
22:55:52 42000000
22:55:52 43000000
22:55:53 44000000
22:55:53 45000000
22:55:54 46000000
22:55:54 47000000
22:55:55 48000000
22:55:55 49000000
22:55:56 50000000
22:55:56 51000000
22:55:57 52000000
22:55:57 53000000
22:55:58 54000000
22:55:58 55000000
22:55:59 56000000
22:55:59 57000000
22:56:00 58000000
22:56:00 59000000
22:56:01 60000000
22:56:01 61000000
22:56:02 62000000
22:56:02 63000000
22:56:03 64000000
22:56:03 65000000
22:56:03 66000000
22:56:04 67000000
22:56:04 68000000
22:56:05 69000000
22:56:05 70000000
22:56:06 71000000
22:56:06 72000000
22:56:07 73000000
22:56:07 74000000
22:56:08 75000000
22:56:08 76000000
22:56:09 77000000
22:56:09 78000000
22:56:10 79000000
22:56:10 80000000
22:56:11 81000000
22:56:11 82000000
22:56:12 83000000
22:56:12 84000000
22:56:12 85000000
22:56:13 86000000
22:56:13 87000000
22:56:14 88000000
22:56:14 89000000
22:56:15 90000000
22:56:15 91000000
22:56:16 92000000
22:56:16 93000000
22:56:17 94000000
22:56:17 95000000
22:56:18 96000000
22:56:18 97000000
22:56:19 98000000
22:56:19 99000000
22:56:20 100000000
22:56:20 101000000
22:56:21 102000000
22:56:21 103000000
22:56:21 104000000
22:56:22 105000000
22:56:22 106000000
22:56:23 107000000
22:56:23 108000000
22:56:24 109000000
22:56:24 110000000
22:56:25 111000000
22:56:25 112000000
22:56:26 113000000
22:56:26 114000000
22:56:27 115000000
22:56:27 116000000
22:56:28 117000000
22:56:28 118000000
22:56:29 119000000
22:56:29 120000000
22:56:30 121000000
22:56:30 122000000
22:56:31 123000000
22:56:31 124000000
22:56:32 125000000
22:56:32 126000000
22:56:32 127000000
22:56:33 128000000
22:56:33 129000000
22:56:34 130000000
22:56:34 131000000
22:56:35 132000000
22:56:35 133000000
22:56:36 134000000
22:56:36 135000000
22:56:37 136000000
22:56:37 137000000
22:56:38 138000000
22:56:38 139000000
22:56:39 140000000
22:56:39 141000000
22:56:40 142000000
22:56:40 143000000
22:56:41 144000000
22:56:41 145000000
22:56:41 146000000
22:56:42 147000000
22:56:42 148000000
22:56:43 149000000
22:56:43 150000000
22:56:44 151000000
22:56:44 152000000
22:56:45 153000000
22:56:45 154000000
22:56:46 155000000
22:56:46 156000000
22:56:47 157000000
22:56:47 158000000
22:56:48 159000000
22:56:48 160000000
22:56:49 161000000
22:56:49 162000000
22:56:50 163000000
22:56:50 164000000
22:56:51 165000000
22:56:51 166000000
22:56:51 167000000
22:56:52 168000000
22:56:52 169000000
22:56:53 170000000
22:56:53 171000000
22:56:54 172000000
22:56:54 173000000
22:56:55 174000000
22:56:55 175000000
22:56:56 176000000
22:56:56 177000000
22:56:57 178000000
22:56:57 179000000
22:56:58 180000000
22:56:58 181000000
22:56:59 182000000
22:56:59 183000000
22:57:00 184000000
22:57:00 185000000
22:57:01 186000000
22:57:01 187000000
22:57:02 188000000
22:57:02 189000000
22:57:02 190000000
22:57:03 191000000
22:57:03 192000000
22:57:04 193000000
22:57:04 194000000
22:57:05 195000000
22:57:05 196000000
22:57:06 197000000
22:57:06 198000000
22:57:07 199000000
22:57:07 200000000
22:57:08 201000000
22:57:08 202000000
22:57:09 203000000
22:57:09 204000000
22:57:10 205000000
22:57:10 206000000
22:57:11 207000000
22:57:11 208000000
22:57:11 209000000
22:57:12 210000000
22:57:12 211000000
22:57:13 212000000
22:57:13 213000000
22:57:14 214000000
22:57:14 215000000
22:57:15 216000000
22:57:15 217000000
22:57:16 218000000
22:57:16 219000000
22:57:17 220000000
22:57:17 221000000
22:57:18 222000000
22:57:18 223000000
22:57:19 224000000
22:57:19 225000000
22:57:20 226000000
22:57:20 227000000
22:57:20 228000000
22:57:21 229000000
22:57:21 230000000
22:57:22 231000000
22:57:22 232000000
22:57:23 233000000
22:57:23 234000000
22:57:24 235000000
22:57:24 236000000
22:57:25 237000000
22:57:25 238000000
22:57:26 239000000
22:57:26 240000000
22:57:27 241000000
22:57:27 242000000
22:57:28 243000000
22:57:28 244000000
22:57:29 245000000
22:57:29 246000000
22:57:30 247000000
22:57:30 248000000
22:57:31 249000000
22:57:31 250000000
22:57:32 251000000
22:57:32 252000000
22:57:32 253000000
22:57:33 254000000
22:57:33 255000000
22:57:34 256000000
22:57:34 257000000
22:57:35 258000000
22:57:35 259000000
22:57:36 260000000
22:57:36 261000000
22:57:37 262000000
22:57:37 263000000
22:57:38 264000000
22:57:38 265000000
22:57:39 266000000
22:57:39 267000000
22:57:40 268000000
22:57:40 269000000
22:57:41 270000000
22:57:41 271000000
22:57:42 272000000
22:57:42 273000000
22:57:42 274000000
22:57:43 275000000
22:57:43 276000000
22:57:44 277000000
22:57:44 278000000
22:57:45 279000000
22:57:45 280000000
22:57:46 281000000
22:57:46 282000000
22:57:47 283000000
22:57:47 284000000
22:57:48 285000000
22:57:48 286000000
22:57:49 287000000
22:57:49 288000000
22:57:50 289000000
22:57:50 290000000
22:57:51 291000000
22:57:51 292000000
22:57:51 293000000
22:57:52 294000000
22:57:52 295000000
22:57:53 296000000
22:57:53 297000000
22:57:54 298000000
22:57:54 299000000
22:57:55 300000000
22:57:55 301000000
22:57:56 302000000
22:57:56 303000000
22:57:57 304000000
22:57:57 305000000
22:57:58 306000000
22:57:58 307000000
22:57:59 308000000
22:57:59 309000000
22:58:00 310000000
22:58:00 311000000
22:58:00 312000000
22:58:01 313000000
22:58:01 314000000
22:58:02 315000000
22:58:02 316000000
22:58:03 317000000
22:58:03 318000000
22:58:04 319000000
22:58:04 320000000
22:58:05 321000000
22:58:05 322000000
22:58:06 323000000
22:58:06 324000000
22:58:07 325000000
22:58:07 326000000
22:58:08 327000000
22:58:08 328000000
22:58:09 329000000
22:58:09 330000000
22:58:10 331000000
22:58:10 332000000
22:58:11 333000000
22:58:11 334000000
22:58:12 335000000
22:58:12 336000000
22:58:12 337000000
22:58:13 338000000
22:58:13 339000000
22:58:14 340000000
22:58:14 341000000
22:58:15 342000000
22:58:15 343000000
22:58:16 344000000
22:58:16 345000000
22:58:17 346000000
22:58:17 347000000
22:58:18 348000000
22:58:18 349000000
22:58:19 350000000
22:58:19 351000000
22:58:20 352000000
22:58:20 353000000
22:58:21 354000000
22:58:21 355000000
22:58:21 356000000
22:58:22 357000000
22:58:22 358000000
22:58:23 359000000
22:58:23 360000000
22:58:24 361000000
22:58:24 362000000
22:58:25 363000000
22:58:25 364000000
22:58:26 365000000
22:58:26 366000000
22:58:27 367000000
22:58:27 368000000
22:58:28 369000000
22:58:28 370000000
22:58:29 371000000
22:58:29 372000000
22:58:30 373000000
22:58:30 374000000
22:58:30 375000000
22:58:31 376000000
22:58:31 377000000
22:58:32 378000000
22:58:32 379000000
22:58:33 380000000
22:58:33 381000000
22:58:34 382000000
22:58:34 383000000
22:58:35 384000000
22:58:35 385000000
22:58:36 386000000
22:58:36 387000000
22:58:37 388000000
22:58:37 389000000
22:58:38 390000000
22:58:38 391000000
22:58:38 392000000
22:58:39 393000000
22:58:39 394000000
22:58:40 395000000
22:58:40 396000000
22:58:41 397000000
22:58:41 398000000
22:58:42 399000000
22:58:42 400000000
22:58:43 401000000
22:58:43 402000000
22:58:44 403000000
22:58:44 404000000
22:58:45 405000000
22:58:45 406000000
22:58:46 407000000
22:58:46 408000000
22:58:47 409000000
22:58:47 410000000
22:58:48 411000000
22:58:48 412000000
22:58:48 413000000
22:58:49 414000000
22:58:49 415000000
22:58:50 416000000
22:58:50 417000000
22:58:51 418000000
22:58:51 419000000
22:58:52 420000000
22:58:52 421000000
22:58:53 422000000
22:58:53 423000000
22:58:54 424000000
22:58:54 425000000
22:58:55 426000000
22:58:55 427000000
22:58:56 428000000
22:58:56 429000000
22:58:57 430000000
22:58:57 431000000
22:58:57 432000000
22:58:58 433000000
22:58:58 434000000
22:58:59 435000000
22:58:59 436000000
